mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.07321281433105468,0.00944150895496742,0.004729175567626953,0.006271530552493089,0.06468181818181819,20,gini,"{'min_samples_leaf': 0.06468181818181819, 'max_depth': 20, 'criterion': 'gini'}",0.9106141035842246,0.9065359109072837,0.9145926999294791,0.9086589461626774,0.9122074274861255,0.910521817613958,0.002784946049265106,69
0.08957948684692382,0.008707555784705357,0.006145572662353516,0.005382730418382326,0.05459090909090909,15,entropy,"{'min_samples_leaf': 0.05459090909090909, 'max_depth': 15, 'criterion': 'entropy'}",0.9184654729833909,0.9133074857091216,0.9199189896974062,0.9170078834924889,0.9185966535314453,0.9174592970827705,0.0022714475254637097,50
0.07639741897583008,0.00392706085527814,0.005257511138916015,0.004359737273862436,0.05459090909090909,12,gini,"{'min_samples_leaf': 0.05459090909090909, 'max_depth': 12, 'criterion': 'gini'}",0.9170294796914961,0.9165040623412665,0.9188625519746503,0.9182640204855242,0.9206371304217305,0.9182594489829334,0.001456799908105117,49
0.08817400932312011,0.003050319398205162,0.007173871994018555,0.00562353120003883,0.03642727272727273,5,gini,"{'min_samples_leaf': 0.03642727272727273, 'max_depth': 5, 'criterion': 'gini'}",0.924180849392759,0.9208959925855219,0.9242564314685655,0.9221874434471983,0.9245250218541924,0.9232091477496475,0.0014259802540787395,34
0.0820547103881836,0.008186995249503417,0.007557106018066406,0.007013364416762543,0.043490909090909094,8,gini,"{'min_samples_leaf': 0.043490909090909094, 'max_depth': 8, 'criterion': 'gini'}",0.9210528570055531,0.9193164794068149,0.9213328078534097,0.9208731787682529,0.922892785174855,0.9210936216417771,0.0011404113996214458,39
0.06773743629455567,0.002616290588247602,0.0062502861022949215,0.007655005861882006,0.09596363636363638,16,entropy,"{'min_samples_leaf': 0.09596363636363638, 'max_depth': 16, 'criterion': 'entropy'}",0.9015587238647975,0.9007549314352951,0.9040837552629171,0.9023728599495473,0.899822988431975,0.9017186517889064,0.0014539309601156205,87
0.1442628860473633,0.006665409075557902,0.0035602092742919923,0.006088456402910217,0.0031272727272727272,6,entropy,"{'min_samples_leaf': 0.0031272727272727272, 'max_depth': 6, 'criterion': 'entropy'}",0.9447979520461837,0.9409017789081612,0.9465517322208944,0.9432486615210526,0.9452820402154777,0.9441564329823539,0.0019407637137623254,8
0.08023366928100586,0.006136247802766584,0.004431581497192383,0.00614864395276004,0.07780000000000001,22,entropy,"{'min_samples_leaf': 0.07780000000000001, 'max_depth': 22, 'criterion': 'entropy'}",0.905248947375341,0.9024031265396356,0.9122734676432178,0.9020727436993338,0.9055254724975393,0.9055047515510136,0.0036682458553368063,80
0.07025957107543945,0.005112633805627913,0.0,0.0,0.08587272727272728,13,gini,"{'min_samples_leaf': 0.08587272727272728, 'max_depth': 13, 'criterion': 'gini'}",0.8973633540765524,0.8984271716480322,0.9028738394597472,0.9020827504296314,0.9067105096038945,0.9014915250435716,0.003344553713393506,92
0.11316990852355957,0.009232011643470423,0.007100725173950195,0.00713405726928228,0.017254545454545456,10,gini,"{'min_samples_leaf': 0.017254545454545456, 'max_depth': 10, 'criterion': 'gini'}",0.9348259912784321,0.9317135519165433,0.9386508907448267,0.9347033863211313,0.9368903763514984,0.9353568393224864,0.0023317312960773615,19
0.12856688499450683,0.006745703985415635,0.012297296524047851,0.0030002322479166553,0.008172727272727272,14,gini,"{'min_samples_leaf': 0.008172727272727272, 'max_depth': 14, 'criterion': 'gini'}",0.9447452114383893,0.9425948348423092,0.9487480616897264,0.9416551967564734,0.9453916808559063,0.944626997116561,0.0024715650892668107,7
0.09405112266540527,0.007652793406503673,0.0062580108642578125,0.007664469084388122,0.043490909090909094,10,entropy,"{'min_samples_leaf': 0.043490909090909094, 'max_depth': 10, 'criterion': 'entropy'}",0.9207030342707618,0.9214576340880347,0.9239369156015128,0.9200719884709682,0.9224220768509809,0.9217183298564517,0.0013584262886181878,35
0.09453802108764649,0.0041746868027276425,0.009235620498657227,0.004377697366371848,0.043490909090909094,22,entropy,"{'min_samples_leaf': 0.043490909090909094, 'max_depth': 22, 'criterion': 'entropy'}",0.9207030342707618,0.9214576340880347,0.9239369156015128,0.9200719884709682,0.9224220768509809,0.9217183298564517,0.0013584262886181878,35
0.08603096008300781,0.0035349862815508533,0.004874134063720703,0.004334761087486382,0.06266363636363637,17,entropy,"{'min_samples_leaf': 0.06266363636363637, 'max_depth': 17, 'criterion': 'entropy'}",0.9117826961849138,0.9120523550022289,0.9183082786040561,0.9088326433924814,0.9127332697680437,0.9127418485903448,0.0030874739421616823,64
0.08239703178405762,0.007348490637462521,0.0068797111511230465,0.00488296044440329,0.043490909090909094,27,gini,"{'min_samples_leaf': 0.043490909090909094, 'max_depth': 27, 'criterion': 'gini'}",0.9210528570055531,0.9193164794068149,0.9213328078534097,0.9208731787682529,0.922892785174855,0.9210936216417771,0.0011404113996214458,39
