mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rank_train_score
0.19694433212280274,0.007412557660092975,0.01084437370300293,0.002530470392723271,entropy,19,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 19), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9545664000798274,0.9535966104235015,0.9559534051842205,0.9543776466921841,0.001636112963829529,20,0.9741210665474455,0.9744369744008669,0.9732971932219517,0.9742814996234798,0.9730974615650156,0.9738468390717518,0.0005433355166244947,15
0.1944737434387207,0.005368156332179573,0.006100511550903321,0.004981316006169312,entropy,29,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 29), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9547068401630004,0.9535966104235015,0.9559534051842205,0.9544057347088188,0.0016403124073507578,5,0.9741210665474455,0.9744369744008669,0.9733010296205241,0.9742814996234798,0.9730974615650156,0.9738476063514664,0.0005425609406111475,1
0.06945257186889649,0.0031252648183570436,0.00575108528137207,0.004767870775149746,entropy,23,0.08486363636363638,"OrderedDict([('criterion', 'entropy'), ('max_depth', 23), ('min_samples_leaf', 0.08486363636363638)])",0.9015587238647975,0.9008764035883869,0.9040837552629171,0.9020727436993338,0.9052603470949325,0.9027703947020737,0.0016411486440743998,94,0.9051580805662182,0.9067057185138859,0.9021035793806257,0.9045086421224905,0.9040672177220888,0.9045086476610618,0.001498539105611963,93
0.19714789390563964,0.007519429137648184,0.008203458786010743,0.004107301568090546,entropy,16,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 16), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9521720707705952,0.9545080523921002,0.9535966104235015,0.9558877579442698,0.9544521673077149,0.001462749584146175,1,0.9741210665474455,0.9743717203962463,0.9732894912992692,0.9742814996234798,0.9730968342759801,0.9738321224284843,0.0005313552001596133,18
0.19148292541503906,0.003923971228909203,0.01014251708984375,9.375064796544205e-05,entropy,14,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 14), ('min_samples_leaf', 0.0011090909090909092)])",0.9557235858652363,0.9514618095662893,0.9543681161915877,0.9533657166930016,0.9557920896768155,0.954142263598586,0.0016162533532218203,24,0.9737535507777588,0.974117603688215,0.9730565858673437,0.9739366781701598,0.9729198370518451,0.9735568511110644,0.0004803030360507314,23
0.18818960189819336,0.00482633573564901,0.009801578521728516,0.0008645596884540961,entropy,11,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 11), ('min_samples_leaf', 0.0011090909090909092)])",0.9547101095345214,0.9519458178831025,0.9550837214861408,0.953622631604253,0.9548529322862324,0.95404304255885,0.0011626701218804447,26,0.9701915505891883,0.971339240835286,0.9699801546052873,0.9710123958468097,0.9704651807512524,0.9705977045255647,0.0005070969267068427,31
0.18931851387023926,0.0035012010544928553,0.007723808288574219,0.003950831337761302,entropy,17,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 17), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9543642188535335,0.9535966104235015,0.9559534051842205,0.9543372104469252,0.0016334445303043555,22,0.9741210665474455,0.9744369744008669,0.9732841189054154,0.9742814996234798,0.9730974615650156,0.9738442242084446,0.0005459993875411668,17
0.09363584518432617,0.004356634696816993,0.0061534404754638675,0.005025999154249285,entropy,28,0.044500000000000005,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 0.044500000000000005)])",0.9207030342707618,0.9193062242008283,0.9218481796491527,0.9198731232176053,0.9202011823563486,0.9203863487389393,0.0008604179657516157,71,0.92212117963857,0.9237507732558715,0.921464833163527,0.9239160916462711,0.9206516556321821,0.9223809066672842,0.0012751694261051902,71
0.10425405502319336,0.004929695745546075,0.00930166244506836,0.0010342820988664722,entropy,28,0.032390909090909095,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 0.032390909090909095)])",0.9296323065680339,0.9255488598327961,0.9296886300193309,0.9261457097568391,0.9287940741140676,0.9279619160582134,0.0017655411785011533,64,0.9307119608611228,0.9302480229535863,0.930412934248237,0.9309724783453692,0.9293976831422821,0.9303486159101194,0.0005366102518596738,64
0.18330745697021483,0.006909916011456948,0.006086874008178711,0.004216377146040866,entropy,10,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('min_samples_leaf', 0.0011090909090909092)])",0.9547308370018873,0.9507210111678542,0.954162476413435,0.9530071513507158,0.9543254181982569,0.9533893788264299,0.0014518707535912609,32,0.9679934712056211,0.9688873830252781,0.967859184735123,0.9685661256648657,0.968082044549659,0.9682776418361094,0.0003870723002973964,32
0.13678689002990724,0.0037369626064436283,0.006551027297973633,0.004529440662623591,entropy,28,0.0112,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 0.0112)])",0.9437337893517848,0.9398650838501409,0.9456091308087363,0.9416090835825711,0.9423313374908387,0.9426296850168144,0.0019426683584240173,50,0.9473916428979434,0.9468297371561936,0.9465734064518418,0.9469217536622878,0.9458018301297352,0.9467036740596004,0.0005228850472958443,49
0.10146989822387695,0.0007165419394558911,0.009704065322875977,0.000973427927446982,entropy,28,0.03440909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 0.03440909090909092)])",0.9291329483680415,0.9232598071347917,0.9289729767947793,0.9259593989432798,0.9270181087009982,0.9268686479883781,0.0021646274770471164,65,0.9303899411386665,0.9274619742298039,0.929959160587396,0.9305129955778196,0.927260740854363,0.9291169624776098,0.0014465977712895153,65
0.19054827690124512,0.005521761429315452,0.009724855422973633,0.0008298028543622668,entropy,15,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 15), ('min_samples_leaf', 0.0011090909090909092)])",0.9556220445361229,0.9520436178698426,0.9543195680397941,0.9540543599211041,0.9557891356243112,0.954365745198235,0.001348754742825053,21,0.973982428406873,0.9743212091514707,0.973247536138463,0.9741598829838133,0.9730602051947655,0.9737542523750772,0.0005052728592503556,22
0.07151632308959961,0.005011713299144576,0.006131362915039062,0.004299673900727439,entropy,28,0.08385454545454546,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 0.08385454545454546)])",0.9015587238647975,0.9008764035883869,0.9040837552629171,0.9020727436993338,0.9054668252723239,0.9028116903375519,0.0017046520239430093,92,0.9051580805662182,0.9067057185138859,0.9021035793806257,0.9045086421224905,0.904304251549766,0.9045560544265973,0.0014875333695376343,92
0.08555512428283692,0.004733497308974478,0.007722711563110352,0.003941536629254725,entropy,28,0.05358181818181819,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 0.05358181818181819)])",0.9186322379461255,0.9131863815045267,0.9198211184937896,0.9174005676982161,0.9185633022658459,0.9175207215817007,0.0022984868903171054,75,0.9205433889287388,0.9180125858233829,0.9201533008707338,0.9207670518513877,0.918981224775032,0.9196915104498551,0.0010410600639007507,75
0.12801790237426758,0.004204995450888246,0.006202602386474609,0.00437266094062874,entropy,26,0.015236363636363636,"OrderedDict([('criterion', 'entropy'), ('max_depth', 26), ('min_samples_leaf', 0.015236363636363636)])",0.9400775008184722,0.9367963350738974,0.9413365576785617,0.938209464296901,0.9402455507220205,0.9393330817179706,0.0016185348343707604,53,0.9429982635345282,0.943948053456909,0.9428804673773179,0.942762539699206,0.9415226114772164,0.9428223871090354,0.0007738771177489138,53
0.19056529998779298,0.00394228001426273,0.008174991607666016,0.003163825290923277,entropy,26,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 26), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9547068401630004,0.9535966104235015,0.9559534051842205,0.9544057347088188,0.0016403124073507578,5,0.9741210665474455,0.9744369744008669,0.9733010296205241,0.9742814996234798,0.9730974615650156,0.9738476063514664,0.0005425609406111475,1
0.19553823471069337,0.004454058861502805,0.004492568969726563,0.004697444019394662,entropy,24,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 24), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9547068401630004,0.9535966104235015,0.9559534051842205,0.9544057347088188,0.0016403124073507578,5,0.9741210665474455,0.9744369744008669,0.9733010296205241,0.9742814996234798,0.9730974615650156,0.9738476063514664,0.0005425609406111475,1
0.08387603759765624,0.005367828214720156,0.002928018569946289,0.003622570228449115,gini,4,0.0011090909090909092,"OrderedDict([('criterion', 'gini'), ('max_depth', 4), ('min_samples_leaf', 0.0011090909090909092)])",0.9168376386091026,0.9184597366381707,0.9184666833025309,0.921279055756679,0.9220137096946326,0.9194113648002233,0.0019330056521406809,74,0.9213774950232709,0.9252982106387008,0.9186834615783949,0.9224666689026498,0.9216320352676025,0.9218915742821239,0.0021241247700066186,72
0.19432106018066406,0.005529996383988084,0.008515596389770508,0.0008337233789841262,entropy,27,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 27), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9547068401630004,0.9535966104235015,0.9559534051842205,0.9544057347088188,0.0016403124073507578,5,0.9741210665474455,0.9744369744008669,0.9733010296205241,0.9742814996234798,0.9730974615650156,0.9738476063514664,0.0005425609406111475,1
0.19232549667358398,0.010688683599272355,0.009377861022949218,0.0015915060502723767,entropy,21,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 21), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9547068401630004,0.9535966104235015,0.9559534051842205,0.9544057347088188,0.0016403124073507578,5,0.9741210665474455,0.9744369744008669,0.9733010296205241,0.9742814996234798,0.9730974615650156,0.9738476063514664,0.0005425609406111475,1
0.19221849441528321,0.006985678927305497,0.007711219787597656,0.0039410945691119355,entropy,22,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 22), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9547068401630004,0.9535966104235015,0.9559534051842205,0.9544057347088188,0.0016403124073507578,5,0.9741210665474455,0.9744369744008669,0.9733010296205241,0.9742814996234798,0.9730974615650156,0.9738476063514664,0.0005425609406111475,1
0.19530715942382812,0.007655202943606907,0.006114339828491211,0.004229253313702327,entropy,28,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9547068401630004,0.9535966104235015,0.9559534051842205,0.9544057347088188,0.0016403124073507578,5,0.9741210665474455,0.9744369744008669,0.9733010296205241,0.9742814996234798,0.9730974615650156,0.9738476063514664,0.0005425609406111475,1
0.11820759773254394,0.004944396240577629,0.009820270538330077,0.0008933730577794642,entropy,5,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 5), ('min_samples_leaf', 0.0011090909090909092)])",0.9377303752900087,0.9332984269170183,0.9383087726120044,0.9360052191185023,0.9376419893294567,0.936596956653398,0.0018186531669327367,55,0.9396049622418025,0.9408960927999916,0.9383243721891876,0.9399553808692556,0.9394364715823121,0.9396434559365099,0.0008307469524814925,55
0.16525135040283204,0.004554828418158176,0.009834003448486329,0.0009009795442426169,entropy,26,0.0031272727272727272,"OrderedDict([('criterion', 'entropy'), ('max_depth', 26), ('min_samples_leaf', 0.0031272727272727272)])",0.9538096838270499,0.9510956065839182,0.9555680194002475,0.9493340779763608,0.9536261426466203,0.9526867060868394,0.0022007861931705695,34,0.9628810646675013,0.9624060560008437,0.9619880096463805,0.962466628453043,0.9604303279818641,0.9620344173499266,0.0008505280454574788,34
0.17071571350097656,0.003612013787141453,0.008186149597167968,0.003192669057153434,entropy,28,0.0031272727272727272,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 0.0031272727272727272)])",0.9538096838270499,0.9510956065839182,0.9555680194002475,0.9493340779763608,0.9536261426466203,0.9526867060868394,0.0022007861931705695,34,0.9628810646675013,0.9624060560008437,0.9619880096463805,0.962466628453043,0.9604303279818641,0.9620344173499266,0.0008505280454574788,34
0.1718275547027588,0.003528828638948715,0.006165170669555664,0.004315078349919993,entropy,16,0.0031272727272727272,"OrderedDict([('criterion', 'entropy'), ('max_depth', 16), ('min_samples_leaf', 0.0031272727272727272)])",0.9538096838270499,0.9510956065839182,0.9555680194002475,0.9493340779763608,0.9536261426466203,0.9526867060868394,0.0022007861931705695,34,0.9628810646675013,0.9624060560008437,0.9619880096463805,0.962466628453043,0.9604303279818641,0.9620344173499266,0.0008505280454574788,34
0.07091107368469238,0.005745985589441025,0.00612344741821289,0.004257022189345413,entropy,26,0.07679090909090909,"OrderedDict([('criterion', 'entropy'), ('max_depth', 26), ('min_samples_leaf', 0.07679090909090909)])",0.9053054461533336,0.9024031265396356,0.9121004919185975,0.9020727436993338,0.9055254724975393,0.905481456161688,0.003603886380704143,90,0.9093059480670121,0.9081554683200709,0.9095629984301666,0.9045086421224905,0.9042807472989054,0.9071627608477291,0.0023104202361454774,90
0.13456854820251465,0.0045653349082581274,0.008101272583007812,0.004051144309464832,entropy,28,0.012209090909090909,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 0.012209090909090909)])",0.9422437355691002,0.9394136169833948,0.9443682917109308,0.9402206886096652,0.9416389404775928,0.9415770546701367,0.0017181087862252929,51,0.946389390873975,0.946326424155662,0.9456757658299243,0.9452581333330953,0.9445282932526952,0.9456356014890703,0.0006950771621723116,51
0.17013955116271973,0.004571764609416829,0.00936574935913086,0.0010110723523951693,entropy,29,0.0031272727272727272,"OrderedDict([('criterion', 'entropy'), ('max_depth', 29), ('min_samples_leaf', 0.0031272727272727272)])",0.9538096838270499,0.9510956065839182,0.9555680194002475,0.9493340779763608,0.9536261426466203,0.9526867060868394,0.0022007861931705695,34,0.9628810646675013,0.9624060560008437,0.9619880096463805,0.962466628453043,0.9604303279818641,0.9620344173499266,0.0008505280454574788,34
0.19202184677124023,0.003349189112077394,0.008560943603515624,0.003179836762286409,entropy,16,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 16), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9521720707705952,0.9545080523921002,0.9535966104235015,0.9558877579442698,0.9544521673077149,0.001462749584146175,1,0.9741210665474455,0.9743717203962463,0.9732894912992692,0.9742814996234798,0.9730968342759801,0.9738321224284843,0.0005313552001596133,18
0.1415184497833252,0.003102880651833265,0.009322023391723633,0.001042277054422825,gini,26,0.0031272727272727272,"OrderedDict([('criterion', 'gini'), ('max_depth', 26), ('min_samples_leaf', 0.0031272727272727272)])",0.9515437734623639,0.9501905329463121,0.9565858299266927,0.9467099316560122,0.9523246181138699,0.9514709372210503,0.0032000878947972444,38,0.9603876309644241,0.9620509759700594,0.9604688215028272,0.9609340040211926,0.9596472313791983,0.9606977327675403,0.0007923645540764072,39
0.1602954387664795,0.006252545264720837,0.008115863800048828,0.0031333934340650378,gini,16,0.0011090909090909092,"OrderedDict([('criterion', 'gini'), ('max_depth', 16), ('min_samples_leaf', 0.0011090909090909092)])",0.954055395826495,0.9500754812487311,0.9563142293052418,0.9507108853525578,0.9573806957110631,0.9537073374888176,0.0029182081944733227,27,0.9729218533931022,0.972921831601583,0.9727846579504282,0.9736756380834231,0.972152115798543,0.9728912193654159,0.00048473037774495885,29
0.09056062698364258,0.004672131046648525,0.005225419998168945,0.0036793400637430518,gini,16,0.03541818181818182,"OrderedDict([('criterion', 'gini'), ('max_depth', 16), ('min_samples_leaf', 0.03541818181818182)])",0.9257189876927278,0.9239603303549785,0.9270571875538584,0.9255865237112447,0.9278242274071523,0.9260294513439924,0.0013305109595751082,66,0.929007693297515,0.929265290190027,0.9282357033305827,0.9276268719078256,0.9275540332818172,0.9283379184015536,0.0006984450963729607,66
0.16432795524597169,0.00416266761956349,0.008736801147460938,0.001197052864301722,gini,23,0.0011090909090909092,"OrderedDict([('criterion', 'gini'), ('max_depth', 23), ('min_samples_leaf', 0.0011090909090909092)])",0.9537297574801121,0.9500809371005293,0.9563008790176505,0.9498439065655058,0.9572299611472858,0.9534370882622166,0.0030609652990511863,28,0.9729684630273024,0.9730957679785058,0.9728754157535261,0.9737910543790136,0.9722633804139695,0.9729988163104636,0.0004886830793672237,25
0.19647459983825682,0.004151642666187107,0.007711458206176758,0.0009359807099394016,entropy,16,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 16), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9521720707705952,0.9545080523921002,0.9535966104235015,0.9558877579442698,0.9544521673077149,0.001462749584146175,1,0.9741210665474455,0.9743717203962463,0.9732894912992692,0.9742814996234798,0.9730968342759801,0.9738321224284843,0.0005313552001596133,18
0.19829378128051758,0.003940737586570509,0.004729557037353516,0.001527345544076364,entropy,28,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 28), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9547068401630004,0.9535966104235015,0.9559534051842205,0.9544057347088188,0.0016403124073507578,5,0.9741210665474455,0.9744369744008669,0.9733010296205241,0.9742814996234798,0.9730974615650156,0.9738476063514664,0.0005425609406111475,1
0.1914524555206299,0.004834159622272931,0.006108570098876953,0.004987801919887002,entropy,24,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 24), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9547068401630004,0.9535966104235015,0.9559534051842205,0.9544057347088188,0.0016403124073507578,5,0.9741210665474455,0.9744369744008669,0.9733010296205241,0.9742814996234798,0.9730974615650156,0.9738476063514664,0.0005425609406111475,1
0.19470829963684083,0.005342091952798288,0.006557989120483399,0.004570537504642044,entropy,24,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 24), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9547068401630004,0.9535966104235015,0.9559534051842205,0.9544057347088188,0.0016403124073507578,5,0.9741210665474455,0.9744369744008669,0.9733010296205241,0.9742814996234798,0.9730974615650156,0.9738476063514664,0.0005425609406111475,1
0.19516215324401856,0.0054638005897565374,0.004860639572143555,0.004349795042464929,entropy,26,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 26), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9516754727652637,0.9547068401630004,0.9535966104235015,0.9559534051842205,0.9544057347088188,0.0016403124073507578,5,0.9741210665474455,0.9744369744008669,0.9733010296205241,0.9742814996234798,0.9730974615650156,0.9738476063514664,0.0005425609406111475,1
0.19570002555847169,0.004261939685540982,0.004853487014770508,0.004339446428602661,entropy,16,0.0011090909090909092,"OrderedDict([('criterion', 'entropy'), ('max_depth', 16), ('min_samples_leaf', 0.0011090909090909092)])",0.9560963450081074,0.9521720707705952,0.9545080523921002,0.9535966104235015,0.9558877579442698,0.9544521673077149,0.001462749584146175,1,0.9741210665474455,0.9743717203962463,0.9732894912992692,0.9742814996234798,0.9730968342759801,0.9738321224284843,0.0005313552001596133,18
0.15882863998413085,0.0038648003624237775,0.008554697036743164,0.0032129558619837344,gini,25,0.0011090909090909092,"OrderedDict([('criterion', 'gini'), ('max_depth', 25), ('min_samples_leaf', 0.0011090909090909092)])",0.9537297574801121,0.9500809371005293,0.9563008790176505,0.9498439065655058,0.9572299611472858,0.9534370882622166,0.0030609652990511863,28,0.9729684630273024,0.9730957679785058,0.9728754157535261,0.9737910543790136,0.9722633804139695,0.9729988163104636,0.0004886830793672237,25
